temporada,id_partido,fecha,fecha_partido,nombre_equipo_local,nombre_equipo_visitante,goles_equipo_local,goles_equipo_visitante,puntos_acumulados_local,wins_last10_local,draws_last10_local,losses_last10_local,goles_favor_last10_local,goles_contra_last10_local,current_win_streak_local,current_loss_streak_local,puntos_ultimos5_local,goles_favor_ultimos5_local,goles_contra_ultimos5_local,prom_goles_favor_ultimos5_local,prom_goles_contra_ultimos5_local,clean_sheets_last10_local,btts_last10_local,over25_last10_local,clean_sheets_last5_local,btts_last5_local,over25_last5_local,home_win_rate_local,away_win_rate_local,puntos_acumulados_visitante,wins_last10_visitante,draws_last10_visitante,losses_last10_visitante,goles_favor_last10_visitante,goles_contra_last10_visitante,current_win_streak_visitante,current_loss_streak_visitante,puntos_ultimos5_visitante,goles_favor_ultimos5_visitante,goles_contra_ultimos5_visitante,prom_goles_favor_ultimos5_visitante,prom_goles_contra_ultimos5_visitante,clean_sheets_last10_visitante,btts_last10_visitante,over25_last10_visitante,clean_sheets_last5_visitante,btts_last5_visitante,over25_last5_visitante,home_win_rate_visitante,away_win_rate_visitante,head2head_local_wins,head2head_local_draws,head2head_local_losses,head2head_visitante_wins,head2head_visitante_draws,head2head_visitante_losses,puntos_balance,goles_balance,posicion_tabla_local,posicion_tabla_visitante,diff_posicion_tabla,dias_descanso_local,dias_descanso_visitante,diff_dias_descanso,elo_rating_local,elo_rating_visitante,diff_elo_rating,valor_mercado_local,valor_mercado_visitante,jugadores_lesionados_local,jugadores_lesionados_visitante,titulares_sancionados_local,titulares_sancionados_visitante
2024,1250113,2,Fecha inválida,Pontedera,Ternana,1,2,3,1,0,0,3,2,1,0,3,3,2,3.0,2.0,0,1,1,0,1,1,0.0,1.0,0,0,0,1,1,2,0,1,0,1,2,1.0,2.0,0,1,1,0,1,1,0.0,0.0,0,1,3,3,1,0,3,2,12,17,-5,6,7,-1,1591,1516,75,51000000,56000000,1,0,1,0
2024,1250108,2,Fecha inválida,Città di Campobasso,Legnago Salus,2,0,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,3,0,1,0,2,3,2.0,3.0,0,1,1,0,1,1,0.0,0.0,1,1,0,0,1,1,0,0,11,13,-2,5,7,-2,1510,1572,-62,50000000,52000000,0,1,0,0
2024,1250114,2,Fecha inválida,Rimini,Virtus Entella,1,2,1,0,1,0,2,2,0,0,1,2,2,2.0,2.0,0,1,1,0,1,1,0.0,0.0,3,1,0,0,1,0,1,0,3,1,0,1.0,0.0,1,0,0,1,0,0,1.0,0.0,2,0,4,4,0,2,-2,-1,10,8,2,5,6,-1,1509,1527,-18,59000000,57000000,2,2,1,1
2024,1250115,2,Fecha inválida,Sestri Levante,Pineto,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,1,2,3,3,2,1,-1,-1,16,15,1,6,8,-2,1515,1514,1,55000000,54000000,1,1,1,0
2024,1250110,2,Fecha inválida,Milan II,Athletic Carpi,1,1,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,2,2,0,0,1,2,2,2.0,2.0,0,1,1,0,1,1,0.0,0.0,0,2,0,0,2,0,-1,-1,6,6,0,6,5,1,1505,1525,-20,55000000,55000000,1,2,1,1
2024,1250112,2,Fecha inválida,Pescara,Torres,2,2,3,1,0,0,2,1,1,0,3,2,1,2.0,1.0,0,1,1,0,1,1,0.0,1.0,3,1,0,0,3,0,1,0,3,3,0,3.0,0.0,1,0,1,1,0,1,1.0,0.0,0,1,3,3,1,0,0,-2,6,15,-9,9,6,3,1525,1534,-9,55000000,54000000,0,0,1,0
2024,1250107,2,Fecha inválida,Ascoli,Pianese,1,0,1,0,1,0,2,2,0,0,1,2,2,2.0,2.0,0,1,1,0,1,1,0.0,0.0,1,0,1,0,3,3,0,0,1,3,3,3.0,3.0,0,1,1,0,1,1,0.0,0.0,1,1,0,0,1,1,0,0,8,2,6,10,9,1,1507,1581,-74,57000000,51000000,0,0,1,1
2024,1250116,2,Fecha inválida,Vis Pesaro,Arezzo,3,0,0,0,0,1,0,3,0,1,0,0,3,0.0,3.0,0,0,1,0,0,1,0.0,0.0,3,1,0,0,1,0,1,0,3,1,0,1.0,0.0,1,0,0,1,0,0,1.0,0.0,2,2,3,3,2,2,-3,-4,9,17,-8,7,8,-1,1508,1576,-68,58000000,56000000,1,0,0,0
2024,1250118,3,Fecha inválida,Gubbio,Ternana,0,0,6,2,0,0,2,0,2,0,6,2,0,1.0,0.0,2,0,0,2,0,0,1.0,1.0,3,1,0,1,3,3,0,1,3,3,3,1.5,1.5,0,2,2,0,2,2,0.0,1.0,0,2,2,2,2,0,3,2,7,17,-10,8,8,0,1566,1516,50,56000000,56000000,2,0,0,0
2024,1250123,3,Fecha inválida,Rimini,Pescara,0,1,1,0,1,1,3,4,0,0,1,3,4,1.5,2.0,0,2,2,0,2,2,0.0,0.0,4,1,1,0,4,3,1,0,4,4,3,2.0,1.5,0,2,2,0,2,2,0.0,1.0,2,2,1,1,2,2,-3,-2,10,6,4,7,6,1,1509,1525,-16,59000000,55000000,2,0,1,1
2024,1250121,3,Fecha inválida,Pineto,Arezzo,3,1,2,0,2,0,0,0,0,0,2,0,0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,3,1,0,1,1,3,1,0,3,1,3,0.5,1.5,1,0,1,1,0,1,1.0,0.0,4,1,1,1,1,4,-1,2,15,17,-2,7,5,2,1514,1576,-62,54000000,56000000,1,0,0,0
2024,1250120,3,Fecha inválida,Pianese,Città di Campobasso,2,0,1,0,1,1,3,4,0,0,1,3,4,1.5,2.0,0,1,1,0,1,1,0.0,0.0,3,1,0,1,2,1,0,1,3,2,1,1.0,0.5,1,0,0,1,0,0,1.0,0.0,1,1,1,1,1,1,-2,-2,2,11,-9,5,7,-2,1581,1510,71,51000000,50000000,0,0,1,0
2024,1250124,3,Fecha inválida,Spal,Lucchese,2,3,1,0,1,1,2,5,0,0,1,2,5,1.0,2.5,0,1,2,0,1,2,0.0,0.0,1,0,1,1,0,1,0,0,1,0,1,0.0,0.5,1,0,0,1,0,0,0.0,0.0,1,1,3,3,1,1,0,-2,14,10,4,8,8,0,1593,1589,4,53000000,59000000,1,1,1,1
2024,1250122,3,Fecha inválida,Pontedera,Sestri Levante,4,1,3,1,0,1,4,4,1,0,3,4,4,2.0,2.0,0,2,2,0,2,2,0.0,1.0,1,0,1,1,0,1,0,1,1,0,1,0.0,0.5,1,0,0,1,0,0,0.0,0.0,4,0,0,0,0,4,2,1,12,16,-4,8,7,1,1591,1515,76,51000000,55000000,1,1,1,1
2024,1250119,3,Fecha inválida,Legnago Salus,Vis Pesaro,0,1,0,0,0,2,2,5,0,2,0,2,5,1.0,2.5,0,1,1,0,1,1,0.0,0.0,3,1,0,1,3,3,0,1,3,3,3,1.5,1.5,1,0,2,1,0,2,1.0,0.0,1,2,1,1,2,1,-3,-3,13,9,4,8,5,3,1572,1508,64,52000000,58000000,1,1,0,0
2024,1250117,3,Fecha inválida,Athletic Carpi,Perugia,2,0,2,0,2,0,3,3,0,0,2,3,3,1.5,1.5,0,2,1,0,2,1,0.0,0.0,4,1,1,0,6,3,0,0,4,6,3,3.0,1.5,1,1,2,1,1,2,1.0,0.0,1,0,1,1,0,1,-2,-3,6,5,1,7,8,-1,1525,1524,1,55000000,54000000,2,2,1,0
2024,1250126,3,Fecha inválida,Virtus Entella,Ascoli,2,1,6,2,0,0,3,1,2,0,6,3,1,1.5,0.5,1,1,1,1,1,1,1.0,1.0,4,1,1,0,3,2,0,0,4,3,2,1.5,1.0,1,1,1,1,1,1,1.0,0.0,3,7,2,2,7,3,2,1,8,8,0,9,7,2,1527,1507,20,57000000,57000000,2,0,1,1
2024,1250135,4,Fecha inválida,Virtus Entella,Athletic Carpi,1,1,9,3,0,0,5,2,3,0,9,5,2,1.67,0.67,1,2,2,1,2,2,1.0,1.0,5,1,2,0,5,3,0,0,5,5,3,1.67,1.0,1,2,1,1,2,1,0.5,0.0,0,2,0,0,2,0,4,1,8,6,2,3,5,-2,1527,1525,2,57000000,55000000,2,2,1,1
2024,1250127,4,Fecha inválida,Arezzo,Legnago Salus,1,0,3,1,0,2,2,6,1,0,3,2,6,0.67,2.0,1,1,2,1,1,2,1.0,0.0,0,0,0,3,2,6,0,3,0,2,6,0.67,2.0,0,1,1,0,1,1,0.0,0.0,1,3,0,0,3,1,3,0,17,13,4,6,5,1,1576,1572,4,56000000,52000000,0,1,0,0
2024,1250136,4,Fecha inválida,Vis Pesaro,Pontedera,2,0,6,2,0,1,4,3,0,1,6,4,3,1.33,1.0,2,0,2,2,0,2,1.0,0.5,6,2,0,1,8,5,1,0,6,8,5,2.67,1.67,0,3,3,0,3,3,0.5,1.0,1,6,1,1,6,1,0,-2,9,12,-3,6,6,0,1508,1591,-83,58000000,51000000,1,1,0,1
2024,1250130,4,Fecha inválida,Milan II,Ascoli,0,2,1,0,1,1,1,2,0,1,1,1,2,0.5,1.0,0,1,0,0,1,0,0.0,0.0,4,1,1,1,4,4,0,0,4,4,4,1.33,1.33,1,2,2,1,2,2,1.0,0.0,0,1,1,1,1,0,-3,-1,6,8,-2,13,4,9,1505,1507,-2,55000000,57000000,1,0,1,1
2024,1250128,4,Fecha inválida,Città di Campobasso,Torres,0,1,3,1,0,2,2,3,0,1,3,2,3,0.67,1.0,1,0,0,1,0,0,1.0,0.0,4,1,1,0,5,2,1,0,4,5,2,2.5,1.0,1,1,2,1,1,2,1.0,0.0,0,1,1,1,1,0,-1,-4,11,15,-4,6,13,-7,1510,1534,-24,50000000,54000000,0,0,0,0
2024,1250133,4,Fecha inválida,Sestri Levante,Spal,1,3,1,0,1,2,1,5,0,1,1,1,5,0.33,1.67,1,1,1,1,1,1,0.0,0.0,1,0,1,2,4,8,0,0,1,4,8,1.33,2.67,0,2,3,0,2,3,0.0,0.0,0,1,4,4,1,0,0,0,16,14,2,6,6,0,1515,1593,-78,55000000,53000000,1,1,1,1
2024,1250134,4,Fecha inválida,Ternana,Pineto,3,0,4,1,1,1,3,3,0,1,4,3,3,1.0,1.0,1,2,2,1,2,2,0.0,0.5,5,1,2,0,3,1,0,0,5,3,1,1.0,0.33,2,1,1,2,1,1,0.5,0.0,1,1,0,0,1,1,-1,-2,17,15,2,8,8,0,1516,1514,2,56000000,54000000,0,1,0,0
2024,1250131,4,Fecha inválida,Perugia,Gubbio,1,1,4,1,1,1,6,5,0,0,4,6,5,2.0,1.67,1,1,2,1,1,2,1.0,0.0,7,2,1,0,2,0,2,0,7,2,0,0.67,0.0,3,0,0,3,0,0,0.5,1.0,3,3,1,1,3,3,-3,-1,5,7,-2,7,8,-1,1524,1566,-42,54000000,56000000,2,2,0,0
2024,1250132,4,Fecha inválida,Pescara,Pianese,2,1,7,2,1,0,5,3,1,0,7,5,3,1.67,1.0,1,2,2,1,2,2,0.0,1.0,4,1,1,1,5,4,0,0,4,5,4,1.67,1.33,1,1,1,1,1,1,0.5,0.0,1,1,0,0,1,1,3,1,6,2,4,9,8,1,1525,1581,-56,55000000,51000000,0,0,1,1
2024,1250129,4,Fecha inválida,Lucchese,Rimini,2,2,4,1,1,1,3,3,0,0,4,3,3,1.0,1.0,1,1,1,1,1,1,0.0,0.5,1,0,1,2,3,5,0,0,1,3,5,1.0,1.67,0,2,2,0,2,2,0.0,0.0,2,3,1,1,3,2,3,2,10,10,0,8,9,-1,1589,1509,80,59000000,59000000,1,2,1,1
2024,1250125,3,Fecha inválida,Torres,Milan II,0,0,7,2,1,0,6,2,1,0,7,6,2,2.0,0.67,2,1,2,2,1,2,1.0,0.5,1,0,1,2,1,4,0,1,1,1,4,0.33,1.33,0,1,0,0,1,0,0.0,0.0,1,1,1,1,1,1,6,7,15,6,9,4,4,0,1534,1505,29,54000000,55000000,0,1,0,1
2024,1250138,5,Fecha inválida,Gubbio,Città di Campobasso,0,0,8,2,2,0,3,1,2,0,8,3,1,0.75,0.25,3,1,0,3,1,0,0.5,0.5,3,1,0,3,2,4,0,1,3,2,4,0.5,1.0,1,0,0,1,0,0,0.5,0.0,0,2,0,0,2,0,5,4,7,11,-4,5,6,-1,1566,1510,56,56000000,50000000,2,0,0,0
2024,1250146,5,Fecha inválida,Vis Pesaro,Ternana,0,2,9,3,0,1,6,3,0,1,9,6,3,1.5,0.75,3,0,2,3,0,2,1.0,0.5,7,2,1,1,6,3,0,1,7,6,3,1.5,0.75,2,2,3,2,2,3,0.5,0.5,1,2,1,1,2,1,2,0,9,17,-8,6,5,1,1508,1516,-8,58000000,56000000,1,0,0,0
2024,1250139,5,Fecha inválida,Legnago Salus,Sestri Levante,0,3,0,0,0,4,2,7,0,4,0,2,7,0.5,1.75,0,1,1,0,1,1,0.0,0.0,1,0,1,3,2,8,0,1,1,2,8,0.5,2.0,1,2,2,1,2,2,0.0,0.0,0,1,2,2,1,0,-1,1,13,16,-3,7,6,1,1572,1515,57,52000000,55000000,1,1,0,1
2024,1250142,5,Fecha inválida,Pontedera,Arezzo,0,1,6,2,0,2,8,7,1,0,6,8,7,2.0,1.75,0,3,3,0,3,3,0.5,0.5,6,2,0,2,3,6,1,0,6,3,6,0.75,1.5,2,1,2,2,1,2,1.0,0.0,2,7,4,4,7,2,0,4,12,17,-5,7,8,-1,1591,1576,15,51000000,56000000,1,0,1,0
2024,1250145,5,Fecha inválida,Torres,Pineto,1,1,8,2,2,0,6,2,1,0,8,6,2,1.5,0.5,3,1,2,3,1,2,0.5,0.5,5,1,2,1,3,4,0,0,5,3,4,0.75,1.0,2,1,2,2,1,2,0.5,0.0,1,3,0,0,3,1,3,5,15,15,0,3,6,-3,1534,1514,20,54000000,54000000,0,1,0,0
2024,1250137,5,Fecha inválida,Ascoli,Lucchese,1,2,7,2,1,1,6,4,0,0,7,6,4,1.5,1.0,2,2,2,2,2,2,1.0,0.33,5,1,2,1,5,5,0,0,5,5,5,1.25,1.25,1,2,2,1,2,2,0.0,0.5,0,1,1,1,1,0,2,2,8,10,-2,8,5,3,1507,1589,-82,57000000,59000000,0,1,1,1
2024,1250141,5,Fecha inválida,Pianese,Virtus Entella,1,1,4,1,1,2,6,6,0,0,4,6,6,1.5,1.5,1,2,2,1,2,2,0.5,0.0,10,3,1,0,6,3,3,0,10,6,3,1.5,0.75,1,3,2,1,3,2,0.67,1.0,0,2,0,0,2,0,-6,-3,2,8,-6,5,8,-3,1581,1527,54,51000000,57000000,0,2,1,1
2024,1250140,5,Fecha inválida,Pescara,Perugia,0,0,10,3,1,0,7,4,1,0,10,7,4,1.75,1.0,1,3,3,1,3,3,0.5,1.0,5,1,2,1,7,6,0,0,5,7,6,1.75,1.5,1,2,2,1,2,2,0.5,0.0,2,5,5,5,5,2,5,2,6,5,1,6,7,-1,1525,1524,1,55000000,54000000,0,2,1,0
2024,1250144,5,Fecha inválida,Spal,Athletic Carpi,2,1,4,1,1,2,7,9,0,0,4,7,9,1.75,2.25,0,3,4,0,3,4,0.0,0.5,6,1,3,0,6,4,0,0,6,6,4,1.5,1.0,1,3,1,1,3,1,0.5,0.0,1,1,0,0,1,1,-2,-4,14,6,8,9,10,-1,1593,1525,68,53000000,55000000,1,2,1,1
2024,1250143,5,Fecha inválida,Rimini,Milan II,1,0,2,0,2,2,5,7,0,0,2,5,7,1.25,1.75,0,3,3,0,3,3,0.0,0.0,2,0,2,2,1,4,0,1,2,1,4,0.25,1.0,1,1,0,1,1,0,0.0,0.0,1,1,0,0,1,1,0,1,10,6,4,7,5,2,1509,1505,4,59000000,55000000,2,1,1,1
2024,1250147,6,Fecha inválida,Arezzo,Gubbio,2,0,9,3,0,2,4,6,1,0,9,4,6,0.8,1.2,3,1,2,3,1,2,1.0,0.33,9,2,3,0,3,1,2,0,9,3,1,0.6,0.2,4,1,0,4,1,0,0.33,0.5,2,2,2,2,2,2,0,-4,17,7,10,3,4,-1,1576,1566,10,56000000,56000000,0,2,0,0
2024,1250154,6,Fecha inválida,Sestri Levante,Torres,1,2,4,1,1,3,5,8,0,1,4,5,8,1.0,1.6,2,2,3,2,2,3,0.0,0.33,9,2,3,0,7,3,1,0,9,7,3,1.4,0.6,3,2,2,3,2,2,0.33,0.5,1,1,2,2,1,1,-5,-7,16,15,1,3,3,0,1515,1534,-19,55000000,54000000,1,0,1,0
2024,1250155,6,Fecha inválida,Ternana,Legnago Salus,8,0,10,3,1,1,8,3,0,1,10,8,3,1.6,0.6,3,2,3,3,2,3,0.5,0.67,0,0,0,5,2,10,0,5,0,2,10,0.4,2.0,0,1,2,0,1,2,0.0,0.0,1,1,0,0,1,1,10,13,17,13,4,4,4,0,1516,1572,-56,56000000,52000000,0,1,0,0
2024,1250150,6,Fecha inválida,Lucchese,Pianese,3,3,8,2,2,1,7,6,0,0,8,7,6,1.4,1.2,1,3,3,1,3,3,0.0,0.67,5,1,2,2,7,7,0,0,5,7,7,1.4,1.4,1,3,2,1,3,2,0.33,0.0,0,2,0,0,2,0,3,1,10,2,8,3,3,0,1589,1581,8,59000000,51000000,1,0,1,1
2024,1250153,6,Fecha inválida,Pineto,Pontedera,1,1,6,1,3,1,4,5,0,0,6,4,5,0.8,1.0,2,2,2,2,2,2,0.5,0.0,6,2,0,3,8,8,1,0,6,8,8,1.6,1.6,0,3,3,0,3,3,0.33,0.5,2,2,0,0,2,2,0,-1,15,12,3,4,4,0,1514,1591,-77,54000000,51000000,1,1,0,1
2024,1250149,6,Fecha inválida,Athletic Carpi,Ascoli,2,2,6,1,3,1,7,6,0,0,6,7,6,1.4,1.2,1,4,2,1,4,2,0.5,0.0,7,2,1,2,7,6,0,0,7,7,6,1.4,1.2,2,3,3,2,3,3,0.5,0.33,0,2,0,0,2,0,-1,0,6,8,-2,2,4,-2,1525,1507,18,55000000,57000000,2,0,1,1
2024,1250151,6,Fecha inválida,Milan II,Spal,2,1,2,0,2,3,1,5,0,1,2,1,5,0.2,1.0,1,1,0,1,1,0,0.0,0.0,7,2,1,2,9,10,0,0,7,9,10,1.8,2.0,0,4,5,0,4,5,0.33,0.5,1,1,0,0,1,1,-5,-3,6,14,-8,2,2,0,1505,1593,-88,55000000,53000000,1,1,1,1
2024,1250152,6,Fecha inválida,Perugia,Rimini,1,4,6,1,3,1,7,6,0,0,6,7,6,1.4,1.2,2,2,2,2,2,2,0.5,0.0,5,1,2,2,6,7,0,0,5,6,7,1.2,1.4,1,3,3,1,3,3,0.33,0.0,1,4,2,2,4,1,1,2,5,10,-5,3,3,0,1524,1509,15,54000000,59000000,2,2,0,1
2024,1250156,6,Fecha inválida,Virtus Entella,Pescara,0,1,11,3,2,0,7,4,3,0,11,7,4,1.4,0.8,1,4,2,1,4,2,0.67,0.5,11,3,2,0,7,4,1,0,11,7,4,1.4,0.8,2,3,3,2,3,3,0.33,1.0,2,8,4,4,8,2,0,0,8,6,2,4,3,1,1527,1525,2,57000000,55000000,2,0,1,1
2024,1250148,6,Fecha inválida,Città di Campobasso,Vis Pesaro,3,2,4,1,1,3,2,4,0,1,4,2,4,0.4,0.8,2,0,0,2,0,0,0.5,0.0,9,3,0,2,6,5,0,1,9,6,5,1.2,1.0,3,0,2,3,0,2,0.67,0.5,1,1,0,0,1,1,-5,-3,11,9,2,6,6,0,1510,1508,2,50000000,58000000,0,1,0,0
2024,1250159,7,Fecha inválida,Gubbio,Torres,1,2,9,2,3,1,3,3,2,0,9,3,1,0.6,0.2,4,1,0,4,1,0,0.33,0.33,12,3,3,0,9,4,1,0,9,7,3,1.4,0.6,3,3,3,3,2,2,0.33,0.67,1,3,2,2,3,1,-3,-5,7,15,-8,4,4,0,1566,1534,32,56000000,54000000,2,0,0,0
2024,1250157,7,Fecha inválida,Arezzo,Ternana,1,2,12,4,0,2,6,6,1,0,9,4,6,0.8,1.2,4,1,2,3,1,2,1.0,0.33,13,4,1,1,16,3,0,1,10,8,3,1.6,0.6,4,2,4,3,2,3,0.67,0.67,0,1,1,1,1,0,-1,-13,17,17,0,4,3,1,1576,1516,60,56000000,56000000,0,0,0,0
2024,1250160,7,Fecha inválida,Legnago Salus,Pineto,2,1,0,0,0,6,2,18,0,6,0,2,10,0.4,2.0,0,1,3,0,1,2,0.0,0.0,7,1,4,1,5,6,0,0,6,4,5,0.8,1.0,2,3,2,2,2,2,0.33,0.0,1,1,0,0,1,1,-7,-15,13,15,-2,3,2,1,1572,1514,58,52000000,54000000,1,1,0,0
2024,1250158,7,Fecha inválida,Ascoli,Rimini,0,1,8,2,2,2,9,8,0,0,7,7,6,1.4,1.2,2,4,4,2,3,3,0.5,0.25,8,2,2,2,10,8,0,0,5,6,7,1.2,1.4,1,4,4,1,3,3,0.33,0.33,0,1,1,1,1,0,0,-1,8,10,-2,2,2,0,1507,1509,-2,57000000,59000000,0,2,1,1
2024,1250163,7,Fecha inválida,Pianese,Sestri Levante,0,1,6,1,3,2,10,10,0,0,5,7,7,1.4,1.4,1,4,3,1,3,2,0.33,0.0,4,1,1,4,6,10,0,1,4,5,8,1.0,1.6,2,3,4,2,2,3,0.0,0.33,0,1,1,1,1,0,2,4,2,16,-14,3,4,-1,1581,1515,66,51000000,55000000,0,1,1,1
2024,1250165,7,Fecha inválida,Spal,Virtus Entella,0,2,7,2,1,3,10,12,0,0,7,9,10,1.8,2.0,0,5,6,0,4,5,0.33,0.33,11,3,2,1,7,5,3,0,11,7,4,1.4,0.8,1,4,2,1,4,2,0.5,0.5,3,4,1,1,4,3,-4,-4,14,8,6,3,2,1,1593,1527,66,53000000,57000000,1,2,1,1
