temporada,id_partido,fecha,fecha_partido,nombre_equipo_local,nombre_equipo_visitante,goles_equipo_local,goles_equipo_visitante,puntos_acumulados_local,wins_last10_local,draws_last10_local,losses_last10_local,goles_favor_last10_local,goles_contra_last10_local,current_win_streak_local,current_loss_streak_local,puntos_ultimos5_local,goles_favor_ultimos5_local,goles_contra_ultimos5_local,prom_goles_favor_ultimos5_local,prom_goles_contra_ultimos5_local,clean_sheets_last10_local,btts_last10_local,over25_last10_local,clean_sheets_last5_local,btts_last5_local,over25_last5_local,home_win_rate_local,away_win_rate_local,puntos_acumulados_visitante,wins_last10_visitante,draws_last10_visitante,losses_last10_visitante,goles_favor_last10_visitante,goles_contra_last10_visitante,current_win_streak_visitante,current_loss_streak_visitante,puntos_ultimos5_visitante,goles_favor_ultimos5_visitante,goles_contra_ultimos5_visitante,prom_goles_favor_ultimos5_visitante,prom_goles_contra_ultimos5_visitante,clean_sheets_last10_visitante,btts_last10_visitante,over25_last10_visitante,clean_sheets_last5_visitante,btts_last5_visitante,over25_last5_visitante,home_win_rate_visitante,away_win_rate_visitante,head2head_local_wins,head2head_local_draws,head2head_local_losses,head2head_visitante_wins,head2head_visitante_draws,head2head_visitante_losses,puntos_balance,goles_balance,posicion_tabla_local,posicion_tabla_visitante,diff_posicion_tabla,dias_descanso_local,dias_descanso_visitante,diff_dias_descanso,elo_rating_local,elo_rating_visitante,diff_elo_rating,valor_mercado_local,valor_mercado_visitante,jugadores_lesionados_local,jugadores_lesionados_visitante,titulares_sancionados_local,titulares_sancionados_visitante
2024,1252128,2,23/08/2024,Aubagne,Rouen,2,1,0,0,0,1,0,1,0,1,0,0,1,0.0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,2,2,0,0,1,2,2,2.0,2.0,0,1,1,0,1,1,0.0,0.0,1,1,0,0,1,1,-1,-1,11,2,9,7,7,0,1530,1521,9,50000000,51000000,0,2,0,1
2024,1252122,2,24/08/2024,Bourg-en-bresse 01,Boulogne,1,1,3,1,0,0,1,0,1,0,3,1,0,1.0,0.0,1,0,0,1,0,0,0.0,1.0,3,1,0,0,1,0,1,0,3,1,0,1.0,0.0,1,0,0,1,0,0,0.0,1.0,4,6,6,6,6,4,0,0,11,20,-9,7,7,0,1530,1599,-69,50000000,59000000,1,0,0,1
2024,1252131,3,30/08/2024,Valenciennes,Nimes,2,0,3,1,0,0,1,0,1,0,3,1,0,1.0,0.0,1,0,0,1,0,0,1.0,0.0,3,1,0,1,2,2,0,1,3,2,2,1.0,1.0,1,1,1,1,1,1,0.5,0.0,2,4,8,8,4,2,0,1,6,13,-7,14,7,7,1505,1592,-87,55000000,52000000,0,2,1,0
2024,1252139,3,30/08/2024,Chateauroux,Bourg-en-bresse 01,2,0,0,0,0,2,0,2,0,2,0,0,2,0.0,1.0,0,0,0,0,0,0,0.0,0.0,4,1,1,0,2,1,1,0,4,2,1,1.0,0.5,1,1,0,1,1,0,0.0,1.0,3,2,3,3,2,3,-4,-3,8,11,-3,7,6,1,1507,1530,-23,57000000,50000000,2,1,1,0
2024,1252136,3,30/08/2024,Sochaux,Le Mans,0,1,3,1,0,0,2,0,1,0,3,2,0,2.0,0.0,1,0,0,1,0,0,1.0,0.0,1,0,1,1,0,1,0,1,1,0,1,0.0,0.5,1,0,0,1,0,0,0.0,0.0,1,2,3,3,2,1,2,3,16,19,-3,14,7,7,1515,1598,-83,55000000,58000000,1,2,1,0
2024,1252138,3,30/08/2024,Boulogne,Quevilly,2,0,4,1,1,0,2,1,1,0,4,2,1,1.0,0.5,1,1,0,1,1,0,0.0,0.5,3,1,0,1,2,3,0,1,3,2,3,1.0,1.5,0,1,1,0,1,1,1.0,0.0,6,6,1,1,6,6,1,2,20,12,8,6,7,-1,1599,1531,68,59000000,51000000,0,2,1,1
2024,1252133,3,30/08/2024,Concarneau,Aubagne,0,0,3,1,0,1,2,3,1,0,3,2,3,1.0,1.5,1,0,1,1,0,1,1.0,0.0,3,1,0,1,2,2,0,1,3,2,2,1.0,1.0,0,1,1,0,1,1,1.0,0.0,0,2,0,0,2,0,0,-1,1,11,-10,7,7,0,1500,1530,-30,50000000,50000000,1,0,0,0
2024,1252135,3,30/08/2024,Villefranche,Gobelins,1,1,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,1,0,1,1,1,3,0,1,1,1,3,0.5,1.5,0,1,0,0,1,0,0.0,0.0,1,3,0,0,3,1,0,2,3,19,-16,7,7,0,1502,1538,-36,52000000,58000000,0,1,0,0
2024,1252132,3,30/08/2024,Rouen,Orleans,0,2,1,0,1,1,3,4,0,0,1,3,4,1.5,2.0,0,2,2,0,2,2,0.0,0.0,3,1,0,0,2,1,1,0,3,2,1,2.0,1.0,0,1,1,0,1,1,0.0,1.0,3,4,2,2,4,3,-2,-2,2,4,-2,7,14,-7,1521,1503,18,51000000,53000000,2,1,1,1
2024,1252134,3,31/08/2024,Versailles,Nancy,0,0,4,1,1,0,2,1,1,0,4,2,1,1.0,0.5,1,1,0,1,1,0,1.0,0.0,4,1,1,0,5,2,0,0,4,5,2,2.5,1.0,1,1,2,1,1,2,1.0,0.0,1,4,1,1,4,1,0,-2,12,3,9,7,7,0,1531,1502,29,51000000,52000000,2,0,1,0
2024,1252147,4,06/09/2024,Nimes,Rouen,2,2,3,1,0,2,2,4,0,1,3,2,4,0.67,1.33,1,1,1,1,1,1,0.5,0.0,1,0,1,2,3,6,0,0,1,3,6,1.0,2.0,0,2,2,0,2,2,0.0,0.0,2,3,1,1,3,2,2,1,13,2,11,6,6,0,1592,1521,71,52000000,51000000,2,2,0,1
2024,1252144,4,06/09/2024,Nancy,Villefranche,2,0,5,1,2,0,5,2,0,0,5,5,2,1.67,0.67,2,1,2,2,1,2,1.0,0.0,2,0,2,0,1,1,0,0,2,1,1,0.5,0.5,1,1,0,1,1,0,0.0,0.0,2,2,2,2,2,2,3,3,3,3,0,6,6,0,1502,1502,0,52000000,52000000,0,0,0,0
2024,1252146,4,06/09/2024,Orleans,Concarneau,2,3,6,2,0,0,4,1,2,0,6,4,1,2.0,0.5,1,1,1,1,1,1,0.0,1.0,4,1,1,1,2,3,1,0,4,2,3,0.67,1.0,2,0,1,2,0,1,0.5,0.0,3,3,2,2,3,3,2,4,4,1,3,6,6,0,1503,1500,3,53000000,50000000,1,1,1,0
2024,1252148,4,06/09/2024,Valenciennes,Chateauroux,3,1,6,2,0,0,3,0,2,0,6,3,0,1.5,0.0,2,0,0,2,0,0,1.0,0.0,3,1,0,2,2,2,0,2,3,2,2,0.67,0.67,1,0,0,1,0,0,0.5,0.0,4,5,3,3,5,4,3,3,6,8,-2,6,6,0,1505,1507,-2,55000000,57000000,0,2,1,1
2024,1252140,4,06/09/2024,Quevilly,Bourg-en-bresse 01,0,0,3,1,0,2,2,5,0,1,3,2,5,0.67,1.67,0,1,1,0,1,1,1.0,0.0,4,1,1,1,2,3,1,0,4,2,3,0.67,1.0,1,1,0,1,1,0,0.0,0.5,5,5,3,3,5,5,-1,-2,12,11,1,6,6,0,1531,1530,1,51000000,50000000,2,1,1,0
2024,1252142,4,06/09/2024,Le Mans,Dijon,0,0,4,1,1,1,1,1,0,1,4,1,1,0.33,0.33,2,0,0,2,0,0,0.0,0.5,0,0,0,2,1,3,0,2,0,1,3,0.5,1.5,0,1,1,0,1,1,0.0,0.0,0,5,3,3,5,0,4,2,19,10,9,6,13,-7,1598,1589,9,58000000,59000000,2,2,0,1
2024,1252143,4,06/09/2024,Gobelins,Sochaux,1,1,2,0,2,1,2,4,0,1,2,2,4,0.67,1.33,0,2,0,0,2,0,0.0,0.0,3,1,0,1,2,1,1,0,3,2,1,1.0,0.5,1,0,0,1,0,0,0.5,0.0,0,2,0,0,2,0,-1,-3,19,16,3,6,6,0,1538,1515,23,58000000,55000000,1,1,0,1
2024,1252145,4,06/09/2024,Aubagne,Versailles,3,3,4,1,1,1,2,2,0,1,4,2,2,0.67,0.67,1,1,1,1,1,1,1.0,0.0,5,1,2,0,2,1,1,0,5,2,1,0.67,0.33,2,1,0,2,1,0,0.5,0.0,0,2,0,0,2,0,-1,-1,11,12,-1,6,6,0,1530,1531,-1,50000000,51000000,0,2,0,1
2024,1252154,5,13/09/2024,Dijon,Gobelins,2,0,1,0,1,2,1,3,0,2,1,1,3,0.33,1.0,1,1,1,1,1,1,0.0,0.0,3,0,3,1,3,5,0,1,3,3,5,0.75,1.25,0,3,0,0,3,0,0.0,0.0,1,1,0,0,1,1,-2,0,10,19,-9,7,7,0,1589,1538,51,59000000,58000000,2,1,1,0
2024,1252157,5,13/09/2024,Chateauroux,Quevilly,4,3,3,1,0,3,3,5,0,2,3,3,5,0.75,1.25,1,1,1,1,1,1,0.5,0.0,4,1,1,2,2,5,0,1,4,2,5,0.5,1.25,1,1,1,1,1,1,0.5,0.0,3,2,1,1,2,3,-1,1,8,12,-4,7,7,0,1507,1531,-24,57000000,51000000,2,2,1,1
2024,1252153,5,13/09/2024,Sochaux,Nancy,2,3,4,1,1,1,3,2,1,0,4,3,2,1.0,0.67,1,1,0,1,1,0,0.5,0.0,8,2,2,0,7,2,0,0,8,7,2,1.75,0.5,3,1,2,3,1,2,1.0,0.0,9,11,6,6,11,9,-4,-4,16,3,13,7,7,0,1515,1502,13,55000000,52000000,1,0,1,0
2024,1252155,5,13/09/2024,Boulogne,Le Mans,3,2,7,2,1,0,4,1,1,0,7,4,1,1.33,0.33,2,1,0,2,1,0,1.0,0.5,5,1,2,1,1,1,0,1,5,1,1,0.25,0.25,3,0,0,3,0,0,0.0,0.5,4,5,3,3,5,4,2,3,20,19,1,14,7,7,1599,1598,1,59000000,58000000,0,2,1,0
2024,1252150,5,13/09/2024,Concarneau,Nimes,1,0,7,2,1,1,5,5,1,0,7,5,5,1.25,1.25,2,1,2,2,1,2,0.5,0.5,4,1,1,2,4,6,0,1,4,4,6,1.0,1.5,1,2,2,1,2,2,0.33,0.0,1,1,0,0,1,1,3,2,1,13,-12,7,7,0,1500,1592,-92,50000000,52000000,1,2,0,0
2024,1252152,5,13/09/2024,Villefranche,Aubagne,0,1,2,0,2,1,1,3,0,0,2,1,3,0.33,1.0,1,1,0,1,1,0,0.0,0.0,5,1,2,1,5,5,0,1,5,5,5,1.25,1.25,1,2,2,1,2,2,0.5,0.0,0,1,1,1,1,0,-3,-2,3,11,-8,7,7,0,1502,1530,-28,52000000,50000000,0,0,0,0
2024,1252149,5,14/09/2024,Rouen,Valenciennes,1,1,2,0,2,2,5,8,0,0,2,5,8,1.25,2.0,0,3,3,0,3,3,0.0,0.0,9,3,0,0,6,1,3,0,9,6,1,2.0,0.33,2,1,1,2,1,1,1.0,0.0,0,2,1,1,2,0,-7,-8,2,6,-4,7,7,0,1521,1505,16,51000000,55000000,2,0,1,1
2024,1252151,5,15/09/2024,Versailles,Orleans,1,3,6,1,3,0,5,4,1,0,6,5,4,1.25,1.0,2,2,1,2,2,1,0.5,0.0,6,2,0,1,6,4,2,0,6,6,4,2.0,1.33,1,2,2,1,2,2,0.0,1.0,1,3,2,2,3,1,0,-1,12,4,8,8,8,0,1531,1503,28,51000000,53000000,2,1,1,1
2024,1252164,6,20/09/2024,Nimes,Versailles,1,0,4,1,1,3,4,7,0,1,4,4,7,0.8,1.4,1,2,2,1,2,2,0.33,0.0,6,1,3,1,6,7,1,0,6,6,7,1.2,1.4,2,3,2,2,3,2,0.33,0.0,1,1,2,2,1,1,-2,-2,13,12,1,7,5,2,1592,1531,61,52000000,51000000,2,2,0,1
2024,1252161,6,20/09/2024,Nancy,Dijon,0,1,11,3,2,0,10,4,0,0,11,10,4,2.0,0.8,3,2,3,3,2,3,1.0,0.33,4,1,1,2,3,3,0,2,4,3,3,0.75,0.75,2,1,1,2,1,1,0.5,0.0,7,3,7,7,3,7,7,6,3,10,-7,7,7,0,1502,1589,-87,52000000,59000000,0,2,0,1
2024,1252163,6,20/09/2024,Orleans,Villefranche,1,1,9,3,0,1,9,5,2,0,9,9,5,2.25,1.25,1,3,3,1,3,3,0.0,1.0,2,0,2,2,1,4,0,0,2,1,4,0.25,1.0,1,1,0,1,1,0,0.0,0.0,2,3,5,5,3,2,7,7,4,3,1,5,7,-2,1503,1502,1,53000000,52000000,1,0,1,0
2024,1252165,6,20/09/2024,Valenciennes,Concarneau,3,3,10,3,1,0,7,2,3,0,10,7,2,1.75,0.5,2,2,1,2,2,1,1.0,0.0,10,3,1,1,6,5,1,0,10,6,5,1.2,1.0,3,1,2,3,1,2,0.67,0.5,0,2,2,2,2,0,0,4,6,1,5,6,7,-1,1505,1500,5,55000000,50000000,0,1,1,0
2024,1252159,6,20/09/2024,Le Mans,Bourg-en-bresse 01,1,2,5,1,2,2,3,4,0,1,5,3,4,0.6,0.8,3,1,1,3,1,1,0.0,0.33,5,1,2,1,2,3,1,0,5,2,3,0.5,0.75,2,1,0,2,1,0,0.0,0.33,2,4,4,4,4,2,0,0,19,11,8,7,14,-7,1598,1530,68,58000000,50000000,2,1,0,0
